date,category,tags,provider,comments,title,summary,articleUrl,imageUrl
20120218230007,society,여성혐오|혐오,노컷뉴스,2086,'지하철 막말녀' 논란… 젊은 남녀 주먹다짐 '시끌',[노컷뉴스 편집팀]최근 '지하철 막말녀' 시리즈가 화제가 되고 있는 가운데 18일 한 인터넷 동영상 사이트에 지하철 4호선에서 발생한 젊은 남녀간의 막말 동영상이 올라와 뜨거운 관심을 끌고 있다.한 네티즌이 촬영한 '지하철 4호선 막말녀'라는 제목의 이 동영상에는 젊은 남녀가 시비 끝에 주먹다짐을 하는 영상이 담겨있다.영상을 촬영한 네티즌과 동영상에 따,http://v.media.daum.net/v/20120218230007387,http://t1.daumcdn.net/news/201202/19/nocut/20120219005108996.jpg
20120218125205,economic,임신,연합뉴스,1972,"""식당 여종업원이 임신부 폭행""..경찰 수사",(천안=연합뉴스) 정윤덕 기자 = 충남 천안의 한 프랜차이즈 식당에서 여종업원이 임신부 고객을 폭행했다는 주장이 제기돼 경찰이 수사에 나섰다.18일 충남 천안서북경찰서 등에 따르면 전날 밤 한 인터넷 커뮤니티에 천안의 C프랜차이즈 식당에서 종업원으로부터 심한 욕설과 폭행을 당했다는 내용의 글이 게재됐다.현재 임신 24주차라는 글쓴이는 조카와 함께 식당에,http://v.media.daum.net/v/20120218125205341,
20120218091306,entertain,여성혐오|혐오,뉴스엔,298,‘사랑과전쟁2’ 19금이지만.. 도넘은 선정성 ‘시청자 원성’,"'사랑과 전쟁2'가 도 넘은 선정성으로 시청자들의 원성을 사고 있다.2월 17일 방송된 KBS 2TV 부부클리닉 '사랑과전쟁2'(극본 김태은/연출 김종윤) 14회 '이웃집 여자'에서는 주부들의 일탈, 바람난 주부들의 모습과 함께 한 부부의 쌍방 혼외정사 장면이 그려지며 선정성 문제가 불거졌다.전 남편의 외도로 이혼녀가 된 윤주희(신소민 분)는 상처를 잊",http://v.media.daum.net/v/20120218091306796,http://t1.daumcdn.net/news/201202/18/newsen/20120218091306377.jpg
20120218151107,society,강간|범죄|성폭행,뉴시스,229,지적장애 여성 감금·성폭행한 일당 구속,【서울=뉴시스】홍세희 기자 = 서울 금천경찰서는 지적장애가 있는 여성을 감금하고 성폭행한 유모(51)씨와 김모(52)씨를 강간 혐의로 구속했다고 18일 밝혔다.이들은 지난달 31일부터 지난 5일까지 서울 금천구 시흥동에 위치한 자신들의 5평짜리 단칸방에서 지적장애인 A(28·여)씨를 가두고 번갈아가면서 수차례 성폭행한 혐의를 받고 있다.경찰 조사결과 이,http://v.media.daum.net/v/20120218151107028,
20120218173804,society,여성혐오|혐오,연합뉴스,202,보성 사망 3남매 학대 부추긴 40대女 구속,"(보성=연합뉴스) 손상원 기자 = 전남 보성경찰서는 18일 3자녀를 학대해 숨지게 한 부부에게 범행을 부추긴 혐의(상해치사 교사ㆍ사기)로 장모(45ㆍ여)씨를 구속했다.광주지법 순천지원은 이날 어린이 3명이 숨진 사안의 중대성 등을 고려해 경찰이 신청한 구속영장을 발부한 것으로 알려졌다.장씨는 지난 1월 박모(43)씨 부부에게 ""자녀의 몸에 들어 있는 귀",http://v.media.daum.net/v/20120218173804352,http://t1.daumcdn.net/news/201202/18/yonhap/20120218233203948.jpg
20120218090623,society,범죄|성폭력|성폭행,헤럴드경제,189,"과제 도와달라던 남학생, 순간 성폭행범으로…학내 성폭력, 해법은?","#캠퍼스를 걷고 있는 여학생 A씨에게 같은 대학교 남학생 B씨가 ""리포트로 제출할 사진의 모델이 돼달라""는 부탁을 해왔다. A씨는 느낌이 이상했지만 '대낮인데 학교 안에서 무슨 일이 있을까'라는 생각에 B씨를 따라 빈 강의실로 들어섰다. 순간 B씨는 갑자기 문을 잠그고 전기충격기를 들이댄 후 A씨의 나체사진을 찍고 성폭행했다.#서울 모 대학에 재학중인 ",http://v.media.daum.net/v/20120218090623092,
20120219222606,entertain,여성혐오|혐오,TV리포트,284,"‘용감한녀석들’ 신보라 “유부녀 한가인, 김수현과 안 어울려”","[TV리포트 이혜미 기자] 방영 2회째를 맞이한 '용감한 녀석들'이 개그맨들의 용감한 발언을 담아내며 웃음을 자아냈다.19일 방송된 KBS 2TV '개그콘서트-용감한 녀석들'에서 신보라는 자신의 용감함을 보여주겠다며 타 방송사인 MBC를 외쳤다.인기드라마 '해를 품은 달'과 관련 ""한가인, 김수현과 안 어울려""라고 일갈한데 이어 ""유부녀""라고 덧붙였다.",http://v.media.daum.net/v/20120219222606279,http://t1.daumcdn.net/news/201202/19/tvreport/20120219222606590.jpg
20120219132418,society,여성혐오|혐오,아시아경제,171,지하철 4호선 막말녀..남녀가 욕설에 주먹다짐까지,[아시아경제 박충훈 기자]18일 한 동영상 사이트에 올라온 지하철 승객간의 시비 동영상이 누리꾼 사이에 논란을 낳고 있다.해당 영상을 올린 누리꾼은 18일 정오께 서울지하철 4호선 전철에서 한 남자가 바로 앞에 앉아있던 여자의 발을 차는 바람에 시비가 붙었다고 전했다.영상 속에선 이들이 심한 욕설을 주고 받으며 결국엔 몸싸움으로까지 번지는 과정이 담겨있,http://v.media.daum.net/v/20120219132418851,http://t1.daumcdn.net/news/201202/19/akn/20120219132418829.jpg
20120219233205,society,여성혐오|혐오,연합뉴스,156,<'4호선 막말녀' 동영상에 누리꾼 논란>(종합),"(서울=연합뉴스) 이지헌 기자 = 지하철 전동차에서 젊은 여성이 남성과 심한 욕설 끝에 주먹다짐까지 하는 모습이 담긴 동영상이 인터넷에서 논란이 되고 있다.19일 인터넷 포털 등에 '지하철 4호선 막말녀'라는 제목으로 올라온 1분45초 분량의 동영상은 20~30대로 추정되는 젊은 남녀가 말다툼을 하는 장면으로 시작한다.남자 승객이 ""야, 너 이번에 내려",http://v.media.daum.net/v/20120219233205602,http://t1.daumcdn.net/news/201202/19/yonhap/20120219233205469.jpg
20120220141328,society,임신,연합뉴스,1699,"천안서북서 ""임산부 폭행사건 양측 주장 엇갈려""","(천안=연합뉴스) 정태진 기자 = 충남 천안의 프랜차이즈 식당 임산부 폭행 사건을 수사 중인 천안서북경찰서는 임산부와 여종업원에 대한 1차 조사를 마쳤으나 양측의 주장이 서로 크게 달라 어려움을 겪고 있다고 20일 밝혔다.경찰에 따르면 임산부(33)는 ""불친절한 종업원으로 인해 식당 안에서 불쾌감을 느꼈고 밖으로 나오다 말다툼이 벌어졌으며 종업원이 밀치",http://v.media.daum.net/v/20120220141328994,
20120220170209,society,임신,뉴시스,989,'천안 임산부 폭행사건' 목격자 없나요…경찰 탐문 수사,"【천안=뉴시스】서정훈 기자 = 충남 천안의 한 프랜차이즈 C식당 여종업원이 임산부를 폭행한 사건과 관련, 양측이 상반된 주장을 벌이고 있는 가운데 경찰이 목격자 확보에 나섰다.천안서북경찰서는 지난 18일 사건이 발생한 식당의 옆 건물인 낙지한마리수제비 식당에서 CCTV를 확보했지만 육안으로는 확인이 불가능해 정밀분석을 의뢰한 상태이다.경찰관계자는 ""CC",http://v.media.daum.net/v/20120220170209215,
20120221170410,society,범죄|성추행|성폭력|추행,연합뉴스,444,'주민증 받으러 오라' 10대女 성추행 공무원 실형,(의정부=연합뉴스) 김도윤 기자 = 의정부지법 형사합의11부(박인식 부장판사)는 10대 여학생을 성추행한 혐의(아동ㆍ청소년의 성보호에 관한 법률 위반 등)로 기소된 피고인 홍모(33ㆍ공무원)씨에 대해 징역 2년에 집행유예 3년을 선고했다고 21일 밝혔다.또 성폭력 치료강의 40시간 수강과 80시간 사회봉사를 명령하고 신상정보를 3년간 공개하도록 했다.재,http://v.media.daum.net/v/20120221170410796,
20120222154807,economic,임신,연합뉴스,2492,"채선당 ""종업원이 임신부 배 발로 차지 않았다""","""말싸움 끝에 종업원이 등 밀었고 서로 머리채 잡아""(서울=연합뉴스) 이세원 기자 = 외식 프랜차이즈 업체 채선당은 22일 보도자료 등을 통해 ""천안의 가맹점에서 종업원이 임신부의 복부를 발로 찼다는 주장은 사실과 다르다""고 해명했다.채선당은 근처에 있는 다른 가게의 폐쇄 회로(CC) TV를 확인하고 가맹점주와 사건에 연루된 종업원(46·여)의 말을 들",http://v.media.daum.net/v/20120222154807711,
20120222100213,society,임신,뉴시스,762,임신한 아내 수장시킨 보험사기범 중형,【광주=뉴시스】맹대환 기자 = 보험금을 타낼 목적으로 재혼한 뒤 임산부인 아내를 계획적으로 살해한 혐의로 기소된 30대에 대해 법원이 중형을 선고했다.광주지법 제2형사부(부장판사 김태업)는 재혼한 아내 명의로 거액의 사망보험금이 지급되는 보험에 가입한 뒤 임신한 상태의 아내를 살해한 혐의(살인)로 기소된 박모(31)씨에 대해 징역 15년을 선고했다.또 ,http://v.media.daum.net/v/20120222100213140,
20120222145006,economic,임신,머니투데이,637,"채선당 ""임산부 때리지 않았다..CCTV 확인""","[머니투데이 장시복기자][""오히려 손님이 종업원 머리채 먼저 잡고 발로 종업원 배를 차""]외식 프랜차이즈기업 채선당이 지난 17일 천안 불당점에서 발생한 종업원의 임산부 폭행 의혹과 관련, ""종업원이 임산부의 복부를 발로 찼다는 손님의 주장은 사실무근""이라며 ""점주가 싸움을 방치했다는 주장도 사실과 다르다""는 입장을 22일 밝혔다.사건 직후 ""치료비를 ",http://v.media.daum.net/v/20120222145006693,
20120223130803,entertain,여성혐오|혐오,엔터미디어,840,"신보라, 한가인 디스 씁쓸한 까닭","- 기혼 여배우에게 가해지는 고통과 편견은?[엔터미디어=배국남의 쾌도난마] KBS '개그콘서트-용감한 녀석들'에서의 신보라 독설개그가 화제가 되고 있군요. 바로 지난 19일 방송에서 신보라는 정태호가 ""보라, 너의 용감함을 보여줘""라고 하자 ""MBC! '해품달' 한가인, 김수현이랑 안 어울려. 유(You) 유부녀""라고 대응을 했습니다. 요즘 폭발적인 인",http://v.media.daum.net/v/20120223130803597,http://t1.daumcdn.net/news/201202/23/entermedia/20120223130803827.jpg
20120223024105,politics,범죄|성희롱,한국일보,583,박원순 아들 여친 실명까지… 강용석 막가파 폭로,지난 한 달여간 박원순 서울시장 아들의 병역비리 의혹을 줄기차게 제기한 무소속 강용석 의원이 결국 의원직 사퇴로 고개를 숙였다. 아나운서 성희롱 발언으로 한나라당에서 출당된 후 마구잡이 의혹 제기와 고소ㆍ고발로 정치적 재기를 도모했던 강 의원의 좌충우돌 행보가 사실상 막을 내리게 됐다.박 시장의 아들 주신씨가 22일 오후 공개 신검에 응하며 병역 비리 ,http://v.media.daum.net/v/20120223024105014,http://t1.daumcdn.net/news/201202/23/hankooki/20120223092720055.jpg
20120223153927,society,범죄|성매매|성폭력|성폭행,노컷뉴스,335,지적장애 여성을 10여 명이 수년간 성폭행,"[포항CBS 김재원 기자](사)경상북도 장애인부모회 경주시지부와 경주다움성폭력상담소 등은 23일 경주시청에서 기자회견을 열고 지적장애 여성을 수년에 걸쳐 지속적으로 성폭력하고 성매매를 강요한 다수의 가해자들을 철저히 수사할 것을 촉구했다.이들에 따르면, 지적장애 여성인 A씨는 3~4년전 거리를 배회하던 중 가해자 박모 씨가 보호해 주겠다고 접근해 성폭행",http://v.media.daum.net/v/20120223153927675,
20120224232409,society,범죄|성매매,노컷뉴스,1508,"검찰, '성매매 의혹' 새누리당 주성영 의원 소환",[대구CBS 권기수 기자 · 장관순 기자]새누리당 소속 재선 국회의원인 주성영(53대구 동 구갑) 의원이 3년전의 성매매 의혹과 관련해 검찰에 소환된다.대구지검 형사1부(이기석 부장검사)는 주 의원에게 오는 28일 출석할 것을 통보했다고 24일 밝혔다.주 의원은 2009년 여름 서울의 한 호텔에서 성매매를 했다는 의혹을 받고 있다.검찰은 최근 한 여성단,http://v.media.daum.net/v/20120224232409257,
20120224134607,society,범죄|성추행|성폭행|추행,연합뉴스,911,지하철서 대놓고 10대 성추행…`승객은 모른 척',(서울=연합뉴스) 차지연 기자 = 지하철 안에서 여중생을 10여 분간 성추행한 뒤 끌고 내려 성폭행까지 하려던 10대가 검거됐다. 열차 안에는 다른 승객들이 타고 있었지만 도움을 받지 못했던 것으로 알려졌다.서울 광진경찰서는 24일 지하철 안에서 여중생의 몸을 더듬어 추행하고서 역 화장실로 끌고 가 성폭행하려 한 혐의(아동·청소년 성 보호에 관한 법률상,http://v.media.daum.net/v/20120224134607503,
20120224181706,society,범죄|성추행|성폭행|추행,세계일보,883,"여중생, 애원하는 눈빛에도…女승객은 고개를","퇴근길 범행… 화장실 끌고가 성폭행 시도까지피해자 ""승객에 구조요청 보냈지만 고개돌려""""학교폭력 등 10대 일탈 무관심한 사회책임 커""[세계일보]10대 청소년이 퇴근길 지하철에서 여중생을 성추행하고 성폭행을 시도한 사건이 터졌다. 당시 열차 안에는 승객들이 많았지만 여중생은 어떤 도움도 받지 못했던 것으로 알려져 충격을 주고 있다.서울 광진경찰서는 지하",http://v.media.daum.net/v/20120224181706115,http://t1.daumcdn.net/news/201202/25/segye/20120225191106433.jpg
20120224220722,society,범죄|성추행|추행,경향신문,477,지하철 성범죄 현장 ‘방관자가 된 시민들’,지난 10일 오후 5시40분쯤 학원을 가기 위해 서울지하철 7호선 면목역에서 열차를 기다리던 한모양(13)은 뒤에서 이상한 낌새를 느꼈다. 1m80이 넘는 남성이 뒤에서 계속 몸을 밀착시켰기 때문이었다. 이 남성은 지하철에 타자마자 한양을 반대편 문쪽으로 밀어붙였다. 그는 한양을 협박한 뒤 한양의 바지 안으로 손을 넣고 성추행을 했다. 당시 열차의 좌석,http://v.media.daum.net/v/20120224220722633,http://t1.daumcdn.net/news/201202/25/khan/20120225155809489.jpg
20120224031420,society,범죄|성폭력,동아일보,457,“학생들 거칠어 힘들다”… 명퇴신청 교사 작년 5117명,"[동아일보]수도권 A초등학교의 교감은 정년을 2년 남기고 최근 명예퇴직을 했다. 그는 지난해 5학년생 두 명이 교내에서 일으킨 성폭력 문제를 수습하는 과정에서 남학생 학부모에게 멱살을 잡히고, 여학생 학부모에게 무릎을 꿇는 수모를 당했다.정신적 충격으로 불면증에 호흡곤란 증상까지 생긴 이 교감은 ""30년의 노력이 정신병만 남겼다. 초등학생과 지나가는 어",http://v.media.daum.net/v/20120224031420294,http://t1.daumcdn.net/news/201202/24/donga/20120224074807972.jpg
20120225021636,society,범죄|성추행|성폭행|추행,서울신문,967,"애원하던 여중생 눈빛, 승객도 역무원도 눈감았다",[서울신문]대낮 승객들이 붐비는 지하철 안에서 여중 1학년생을 성추행하고 지하철역 화장실까지 끌고 가 성폭행을 기도한 10대가 경찰에 붙잡혔다. 여학생은 성추행을 당하는 동안 승객에게 도와달라는 눈빛을 보냈지만 아무런 도움을 받지 못했다.서울 광진경찰서는 24일 지난해 고교를 중퇴한 장모(18)군을 아동·청소년 성 보호법상 강제추행 혐의로 구속했다. 장,http://v.media.daum.net/v/20120225021636227,
20120225144106,economic,임신,머니투데이,784,"채선당 사건, 임신부-종업원 대질심문","[머니투데이 황인선인턴기자]외식 프랜차이즈 전문기업 채선당(대표 김익수)의 한 가맹점에서 폭행 피해를 당했다고 주장하는 임신부와 종업원이 25일 오후 1시께 천안 서북경찰서에서 대질심문에 들어갔다.경찰 측은 ""CCTV에는 판독이 어려운 부분이 있어 사실관계를 명확히 하기 위해 대질심문을 하는 것""이라고 말한 것으로 전해졌다.채선당은 지난 22일 보도자료",http://v.media.daum.net/v/20120225144106855,
20120225002809,society,강간|범죄|성추행|성폭행|추행,중앙일보,208,"성추행 당한 여중생 ""아줌마가 눈 마주치자…""",CCTV에 찍힌 지하철 화장실로 끌려가는 여중생.지하철 안에서 여중생을 10여 분간 성추행한 뒤 끌고 내려 성폭행까지 하려던 10대가 검거됐다. 피해 여중생은 다른 승객에게 구조를 요청했지만 도움을 받지 못했다.　서울 광진경찰서는 24일 아동·청소년 성 보호에 관한 법률 위반 혐의(강간미수 등)로 장모(19)군을 구속했다. 경찰에 따르면 지난 16일 오,http://v.media.daum.net/v/20120225002809709,http://t1.daumcdn.net/news/201202/25/joongang/20120225110504194.jpg
20120226092004,society,몰래카메라|범죄,머니투데이,196,'화장실 몰카'로 손님 900명 훔쳐본 40대 구속,[머니투데이 최경민 박광범기자]서울 강남경찰서는 자신의 카페 화장실에 '몰래 카메라'를 설치하고 손님들의 신체를 훔쳐본 혐의(성폭력범죄 처벌 등에 관한 특례법위반 등)로 이모씨(43)를 구속했다고 26일 밝혔다.경찰에 따르면 이씨는 강남구 신사동에서 카페를 운영하며 지난해 초부터 몰래카메라를 이용해 총 917명에 달하는 손님들의 화장실 출입 영상을 촬영,http://v.media.daum.net/v/20120226092004494,
20120227103116,economic,임신,연합뉴스,1336,"경찰 ""채선당 종업원이 임산부 발로 찬 사실 없어""","(천안=연합뉴스) 정태진 기자 = 천안 채선당 종업원의 임산부 폭행 사건을 수사중인 충남 천안서북경찰서는 27일 ""종업원이 임산부의 배를 발로 찬 사실은 없다""고 27일 밝혔다.경찰은 이날 중간 수사 결과를 발표하면서 지난 17일 오후 1시 50분께 천안시 서북구 소재 식당에서 음식주문 문제로 손님과 종업원 사이에 시비가 있었고 종업원이 식당 밖으로 나",http://v.media.daum.net/v/20120227103116321,
20120227113909,politics,범죄|성매매,머니투데이,1329,"주성영 ""내가 성매매 했다면 목숨을 걸겠다""","[머니투데이 양영권기자]성매매 의혹으로 4.11총선 불출마를 선언한 새누리당 주성영 의원이 27일 오전 국회에서 열린 법사위 전체회의에 참석해 생각에 잠겨있다. (서울=뉴스1) 이광호 기자성매매 의혹을 받고 있는 주성영 새누리당 의원은 27일 ""내가 성매매를 했다면 목숨을 걸겠다. 만약 (성매매를 했다는) 동남아 여행을 다녀왔다면 생명을 걸겠다""고 말했",http://v.media.daum.net/v/20120227113909870,http://t1.daumcdn.net/news/201202/27/moneytoday/20120227122918544.jpg
20120227113606,economic,임신,머니투데이,1069,"채선당 임산부 배 맞은 적 없어···""일이 이렇게 커질 줄 몰랐다""","[머니투데이 이지영인턴기자]ⓒ채선당27일 충남 천안서북경찰서는 '채선당 임산부 폭행사건' 당시 종업원과 임산부간 다툼은 인정됐지만, 임산부가 복부를 발로 맞은 사실은 없었다고 밝혔다.경찰은 이날 중간 수사 결과를 발표하면서 지난 17일 오후 1시 50분쯤 천안시 서북구 소재 프랜차이즈 식당에서 음식주문 문제로 손님과 종업원 사이에 시비가 있었고 종업원이",http://v.media.daum.net/v/20120227113606770,http://t1.daumcdn.net/news/201202/27/moneytoday/20120227113606612.jpg
20120227195504,society,임신,뉴시스,1054,"[단독]채선당 임산부 변호인측 ""억울하다""","【천안=뉴시스】서정훈·이종익 기자 = 채선당의 프렌차이즈 천안 불당동 지점의 여종업원 폭행사건과 관련, 임산부의 변호인측은 ""임산부가 배를 맞지 않았다고 진술한 적은 없다""고 밝혀 논란이 일고 있다.임산부의 변호인측인 신상배 변호사는 ""CCTV를 공개하면 임산부를 욕할 사람이 없다""며 ""기업이 요구하는데로 확대해석할 것이 아니라 CCTV를 전면적으로 공",http://v.media.daum.net/v/20120227195504807,
20120227065309,society,범죄|성폭행,연합뉴스,923,'딸이 성폭행 당했다' 청부폭력 지시 부부 입건,(인천=연합뉴스) 손현규 기자 = 인천 계양경찰서는 딸이 성폭행을 당했다며 청부폭력을 지시한 혐의(폭력행위 등 처벌에 관한 법률 위반 등)로 A(55)씨 부부를 불구속 입건했다고 27일 밝혔다.경찰은 또 이들 부부의 지시를 받고 폭력을 행사한 B(49)씨 등 2명에 대해 같은 혐의로 사전구속영장을 신청했다.A씨 부부는 지난 21일 낮 12시께 딸인 C(,http://v.media.daum.net/v/20120227065309073,
20120227124505,economic,임신,연합뉴스,861,<채선당에서 벌어진 사건의 진실은>,(천안=연합뉴스) 정태진 기자 = 인터넷을 뜨겁게 달구었던 유명 프랜차이즈 식당 종업원의 임산부 폭행사건 전말이 사건 발생 열흘만에 드러났다.사태의 발단은 지난 17일 한 임산부의 인터넷 카페와 트위터에 유명 프랜차이즈 식당에서 불친절한 종업원에게 심한 욕설과 함께 임신 사실을 알렸음에도 배를 발로 걷어차였다는 글이 올라오고 유명 연예인도 불친절을 경험,http://v.media.daum.net/v/20120227124505307,
20120227143409,economic,임신,연합뉴스,610,"채선당 ""오해 풀어 다행"" 경찰 발표에 위안","""영업손실 등 피해 크지만 반성의 계기 삼을것""(서울=연합뉴스) 이동경 기자 = 채선당은 충남 천안의 가맹점에서 종업원과 임신부 고객 사이에 불거졌던 폭행사건과 관련해 경찰이 27일 중간 수사결과를 발표하자 ""늦게나마 고객들의 오해를 풀 수 있어서 다행""이라고 밝혔다.채선당은 보도자료를 통해 ""사건의 경위를 떠나 사회적 파장과 물의를 일으킨 점에 대해 ",http://v.media.daum.net/v/20120227143409000,
20120227170612,economic,임신,연합뉴스,584,"채선당 김익수 대표 ""네티즌은 균형 지켰다""","""SNS에 매도됐지만 순기능도 발견했다"" 소감""나도 배를 찰거냐"" 등 손님들 비난에 ""가슴 아팠다""종업원 임신부 폭행사건 관련 단독 인터뷰(서울=연합뉴스) 이동경 기자 = 김익수 채선당 대표는 27일 ""잘못된 사실이 알려져 처음에는 네티즌에게 매도당했지만 진정한 사과와 함께 진실이 점점 밝혀지면서 격려를 받았다""고 밝혔다.김 대표는 이날 경찰이 충남 천",http://v.media.daum.net/v/20120227170612147,
20120227114706,economic,임신,연합뉴스,310,"천안경찰 ""채선당 종업원 임산부 발로 안차""(종합)","(천안=연합뉴스) 정태진 기자 = 천안 채선당 종업원의 임산부 폭행 사건을 수사중인 충남 천안서북경찰서는 27일 ""종업원이 임산부의 배를 발로 찬 사실은 없다""고 27일 밝혔다.경찰은 이날 중간 수사 결과를 발표하면서 지난 17일 오후 1시 50분께 천안시 서북구 소재 식당에서 음식주문 문제로 손님과 종업원 사이에 시비가 있었고 종업원이 식당 밖으로 나",http://v.media.daum.net/v/20120227114706143,
20120228193606,society,여성혐오|혐오,세계일보,1113,"‘국물녀’ 오명 50대 주부, SNS 마녀사냥에 울다","""한순간에 극악무도한 '화상 테러범'이 되어 있었어요.""28일 서울 종로경찰서에서 만난 A(53)씨는 ""세상이 너무 무섭다""며 울먹였다. 최근 인터넷에서 '국물녀'로 알려진 A씨는 ""경황이 없어 아이가 많이 다쳤다는 것을 몰랐다""고 설명했다.지난 20일 서울 종로구 교보문고 식당가에서 된장국을 들고 가던 A씨는 갑자기 달려나온 아이와 부딪혀 국물을 쏟았",http://v.media.daum.net/v/20120228193606571,http://t1.daumcdn.net/news/201202/29/segye/20120229083403903.jpg
20120228225704,society,여성혐오|혐오,머니투데이,894,"[단독] 단발머리 아줌마, 갑자기 여고생 얼굴을…'슈퍼폭행女' 논란","[ 뉴스1 제공]사진=유투브 동영상 캡쳐 ⓒ News1(서울=뉴스1) 박소영 기자= 슈퍼마켓에 들어와 다짜고짜 여고생을 때리고 사라진 '슈퍼 폭행녀'가 인터넷에서 논란이 되고 있는 가운데, 경찰이 신원확인에 나섰다.서울 은평경찰서는 지난 6일 오후 9시 20분께 서울 은평구 갈현동의 한 슈퍼마켓에서 한 여고생을 일방적으로 폭행하고 도망간 여성의 신원을 ",http://v.media.daum.net/v/20120228225704567,http://t1.daumcdn.net/news/201202/29/moneytoday/20120229000120224.jpg
20120228202715,society,여성혐오|임신|혐오,노컷뉴스,349,된장 국물녀도 마녀사냥 'CCTV 공개',"
[CBS 조태임 기자]채선당 종업원이 임산부의 배를 발로 찼다는 인터넷 카페 글이 허위로 결론난 가운데 이른바 '된장 국물녀' 사건도 인터넷에 알려진 바와는 내용이 다른 것으로 나타났다.한쪽의 일방적인 주장이 사실 검증없이 인터넷이나 SNS을 통해 확산되면서 특정인이 마녀재판식으로 비난받는 일이 되풀이 되고 있다.지난 24일 한 포털 사이트 게시판에 ",http://v.media.daum.net/v/20120228202715164,http://t1.daumcdn.net/news/201202/28/nocuttv/20120228203906340.jpg
20120228115105,society,범죄|성매매,문화일보,315,“직장인 점심시간 할인” 강남 ‘30분 性매매’ 기승,"""낮 시간대 할인해 드립니다. 점심 때 30분만 시간 내십시오. 단속 걱정 없습니다. 대낮에 무슨 단속입니까.""낮 시간대에 직장인들의 점심시간을 공략한 '30분 성매매업소'가 서울 강남 일대에서 성황을 누리고 있다. 이른바 '대떡방'이다.대딸방 포옹방 키스방 등 업소들에서 행해지는 유사성행위는 물론, 직접적인 성매매까지 하도록 돼 있는 이 변종 업소들은",http://v.media.daum.net/v/20120228115105578,
20120229065005,society,여성혐오|임신|혐오,아시아경제,2669,"""몰매 맞던 '국물녀' CCTV 충격 반전이…""",[아시아경제 박충훈 기자]종로의 한 대형문고 식당가에서 아이에게 된장국물을 쏟아 화상을 입힌 '국물녀' 사건이 CCTV 영상 공개로 새로운 국면에 접어들었다. 네티즌도 '채선당 임산부 폭행 사건' 때처럼 일방적으로 한쪽 의견만을 듣는 게 아니었다며 반성하는 의견을 내놓고 있다.28일 경찰은 당시 정황을 담은 CCTV 영상을 공개했다. 이 영상에는 한 아,http://v.media.daum.net/v/20120229065005248,http://t1.daumcdn.net/news/201202/29/akn/20120229124607010.jpg
20120229175005,society,임신,헤럴드경제,2401,［단독 인터뷰］채선당 임산부 “배 맞았다”,"채선당 임산부 폭행사건이 반전에 반전을 거듭하며 미궁 속으로 빠져들고 있는 가운데 임산부 유모씨는 자신이 ""분명히 맞았다""고 밝혔다.　임산부 유씨는 29일 헤럴드경제와의 단독인터뷰에서 ""몇대 맞았는지 정확히 기억은 (나지) 않지만 분명 맞았다""고 주장했다.경찰의 중간 수사발표 이후 변호인을 통해 억울하다는 의사 밝힌 적은 있으나 언론에 자신의 의견을 밝",http://v.media.daum.net/v/20120229175005930,http://t1.daumcdn.net/news/201202/29/ned/20120229180404023.jpg
20120229203308,society,여성혐오|임신|혐오,SBS,1100,적나라한 '슈퍼 폭행녀'에 네티즌 달라진 반응,"&lt;8뉴스&gt;&lt;앵커&gt;임신부 폭행사건과 '국물녀' 논란에 이어서 오늘(29일)은 인터넷에 '슈퍼 폭행녀'가 등장했습니다. 인터넷에 공개된 영상은 네티즌들이 흥분할 만큼 내용이 적나라했는데, 이번엔 반응이 좀 달랐습니다.윤나라 기자입니다.&lt;기자&gt;한 여성이 거칠게 슈퍼로 들어오더니 다짜고짜 여학생의 뺨을 올려붙입니다.속절없이 얻어",http://v.media.daum.net/v/20120229203308426,http://t1.daumcdn.net/news/201202/29/sbs/20120229223009367.jpg
20120229000911,society,여성혐오|혐오,뉴스엔,938,국물녀 애엄마 또 논란 “아이관리 잘못” vs “아이 상태 확인했어야”,"국물녀 애엄마 CCTV 공개로 반전, 일방적 국물녀 비난 상황 뒤집혔다이른바 국물녀와 애엄마 사이 진실공방이 CCTV로 인해 2라운드로 접어들었다.관련 CCTV를 접한 한 네티즌은 ""일방적인 마녀사냥이 얼마나 위험한지 알려주는 사례다""며 ""국물녀를 일방적으로 비난하며 애 얼굴에 된장을 부은 뒤 도망친 파렴치범으로 몰았던 사람들 다 어디갔는지""라고 지적했",http://v.media.daum.net/v/20120229000911136,http://t1.daumcdn.net/news/201202/29/newsen/20120229000911753.jpg
20120301191703,politics,범죄|성추행|추행,토마토TV,6869,"나경원 ""기소청탁 의혹, 여성정치인에 대한 성추행""","[뉴스토마토 박수현기자] 나경원 새누리당 전 의원이 남편인 김재호 판사에게 제기된 기소청탁 의혹을 정면으로 반박하고 나섰다. 나 전 의원은 1일 ""편향된 매체의 정치공작에 굴복하지 않겠다""는 입장을 밝혔다.나 전 의원은 이날 새누리당 당사에서 가진 기자회견에서 ""김재호 판사는 기소청탁을 한 적이 없다""며 ""여성정치인에 대한 거짓폭로는 성추행과 다름없다""",http://v.media.daum.net/v/20120301191703792,
